psraid,sample,int_date,lang,version,form,llitext1,q1,eminuse,intmob,intfreq,device1a,smart1,snsint2,acct1a,acct1b,acct1c,acct1d,acct2,acct3a,acct3b,acct3c,acct3d,acct3e,acct3f,acct3g,secur1,secur2a,secur2b,secur2c,secur2d,secur2e,secur2f,secur2g,habits1a,habits1b,habits1c,habits1d,habits1e,habits1f,habits2,habits3,habits4a,habits4b,habits4c,habits5,habits6,habits7,habits8,habits9,habits10,habits11,habits12,wifi1,wifi2a,wifi2b,wifi2c,wifi2d,policy1,policy2a,policy2b,policy3,policy4,policy5,policy6a,policy6b,policy6c,policy6d,policy6e,sex,age,educ2,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,marital,par,emplnw3,party,partyln,ideo,inc,hh1,hh3,ql1a,qc1,habits1fos,habits9os,raceos,usr,cregion,state,density,race3m1orig,race3m2orig,race3m3orig,race3m4orig,origraceos,i_usernw2,SmartPhone,racecmb,racethn,racethn2,racethn3,hhcell,genage2016,child,partysum,partyideo,habits1cnt,iphoneuse,hphoneuse,recage,receduc,adults,ll,cp,weight,standwt
203226,2,43016,1,1,1, ,2,1,1,2, ,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,8,2,2,1,2,2,2,2, ,1,1,2,1,2,2,2,2, ,4,3,1,1,2,2,1,1,2,2,3,2,2,2,3,3,1,3,3,2,80,6,2,1, , , , ,1,2,3,1, ,3,8,2,2, ,1, , , ,R,3,22,1,1, , , , ,1,1,1,1,1,1,1,6,0,1,2,1,2,2,6,3,2,1,1,1,.349190147465685
203232,2,42916,1,1,2, ,1,1,2,3, ,2,2,1,1,1,2,1,2,2,2, ,2,1,2,3,2,1,2,2, ,2,2,1,2,2,2,2,2, ,2,2,1,2,1,1, , , , , , ,2, , , , ,1,3,3,2,2,2,3,3,2,3,3,1,30,5,2,1, , , , ,1,1,1,3,9,2,6,4,2, ,2, , , ,U,4,49,1,1, , , , ,1,2,1,1,1,1,1,1,2,9,3,1,3,3,2,2,2,0,1,3.47058823529412,1.21189521767503
203245,2,42916,1,1,1, ,2,1,1,2, ,1,1,2,2,1,1,1,4,3,3,4,2,3,3,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,3,3,3,2,2, , , , ,1,2,2,4,3,4,3,3,2,1,2,2,34,5,2,1, , , , ,6,1,3,5,9,5,1,2,1, ,2, , , ,S,1,42,1,1, , , , ,1,1,1,1,1,1,1,1,1,9,9,2,3,3,2,2,1,0,1,5.02941176470588,1.7562210357833
203264,2,42916,1,1,2, ,2,1,1,2, ,1,1,2,2,2,2,1,1,1,2,2,2,2,2,3,2,1,1,2,2,2,2,1,1,2,2,2,8,1,2,1,2,2,1,2,2,1,1,1,1,1,2, , , , ,2,2,2,2,2,2,3,3,2,3,3,2,69,6,2,2, , , , ,3,2,3,2, ,4,4,1, , ,1, , , ,U,2,29,5,2, , , , ,1,1,2,2,2,2,1,4,0,2,5,2,2,2,6,3,1,1,1,1,.349190147465685
203266,2,42916,1,1,2, ,1,1,1,1, ,1,1,1,2,2,2,1,2,1,1,1,3,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,3,1,2,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,1,2,28,6,2,1, , , , ,1,2,3,2, ,4,6,2,2, ,2, , , ,U,4,6,5,4, , , ,MIDDLE EASTERN,1,1,1,1,1,1,1,1,0,2,5,4,3,3,2,3,2,0,1,3.14705882352941,1.09892193467142
203270,2,42916,1,1,1, ,2,1,1,2, ,1,2,1,1,2,1,1,2,1,1, ,1,1,2,1,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, ,1,4,1,1,2,1,2,2, ,2,3,3,3,2,1,1,3,3,3,3,3,1,62,3,2,1, , , , ,1,2,1,1, ,3,2,3,3, ,2, , , ,S,4,41,1,1, , , , ,1,1,1,1,1,1,1,4,0,1,2,1,3,3,5,1,3,0,1,2.79411764705882,.975678353212944
203271,2,42916,1,1,2, ,2,1,2,4, ,1,2,1,2,2,2,1,2,2,3, ,2,2,3,2,2,2,1,2, ,1,2,1,2,2,2,2,2, ,1,2,2,2,2,1, ,1,4,1,2,2,2, , , , ,1,2,2,2,2,3,2,3,1,3,2,1,57,6,2,1, , , , ,1,2,3,2, ,2,4,2,2, ,2, , , ,U,4,41,1,1, , , , ,1,1,1,1,1,1,1,3,0,2,4,1,3,3,5,3,2,0,1,1,.349190147465685
203296,2,50316,1,1,1, ,2,1,1,2, ,1,2,2,2,2,2,1,4,2,4, ,3,4,2,3,2,2,2,1, ,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2, ,1,1,4,3,1,1,2,2, ,2,8,2,3,4,2,2,3,3,3,3,3,1,52,3,2,2, , , , ,6,2,2,3,1,3,1,1, , ,2, , , ,R,3,51,4,2, , , , ,1,1,2,2,2,2,1,3,0,1,3,1,3,3,4,1,1,0,1,4.52941176470588,1.58162596205046
203298,2,50316,1,1,2, ,2,1,1,3, ,1,1,2,2,2,2,1,2,8,1,2,4,5,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,5,3,2,1,2, , , , ,1,2,2,2,1,2,3,3,1,3,3,2,43,6,2,2, , , , ,6,2,2,3,2,3,3,3,3, ,1, ,YOU HAVE TO SEE MY EYE, ,S,2,29,4,2, , , , ,1,1,2,2,2,2,1,2,0,2,3,4,2,2,3,3,3,1,1,3.11764705882353,1.08865163621655
203301,2,42916,1,1,2, ,1,1,1,2, ,1,1,1,2,2,2,1,2,3,1,2,1,3,3,3,2,1,1,2,2,2,2,1,2,2,2,2,2, ,1,1,2,1,2,1,2,2, ,3,2,1,1,2,2,1,2,2,2,2,1,3,2,3,2,1,2,2,1,70,4,2,1, , , , ,5,2,3,1, ,4,3,1, , ,1, , , ,S,3,51,2,1, , , , ,1,1,1,1,1,1,1,4,0,1,2,1,2,2,6,2,1,1,1,1.73529411764706,.605947608837513
203315,2,42916,2,1,2, ,2,2,1,3, ,8,1,2,2,2,2,1,4,4,4,4,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2, ,1,1,2,2,2,2,2, , , , , ,2, , , , ,2,2,3,3,2,2,3,2,2,3,8,2,30,1,1,7, , , ,3,2,1,1,3,2,3,3,4,2, ,2, , , ,U,4,53,1,7, , , , ,1,2,5,3,4,3,1,1,2,2,3,1,3,3,2,1,2,0,1,5.67647058823529,1.98216760179051
203335,2,50216,1,1,1, ,2,1,1,2, ,1,2,1,2,1,1,2,3,2,3, ,2,2,3,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1, ,1,9,2,1,1,2, , , , ,1,2,2,2,2,1,3,3,1,3,3,2,87,4,2,1, , , , ,1,2,3,3,8,3,5,2,2, ,1, , , ,S,4,4,2,1, , , , ,1,1,1,1,1,1,1,6,0,9,3,2,2,2,6,2,2,1,1,1.58823529411765,.554596116563147
203338,2,42916,1,1,2, ,1,1,2,3, ,2,2,2,2,2,2,1,4,4,4, ,4,2,4,2,2,2,2,1, ,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2, , , , , , ,1,2,2, ,2,1,1,1,4,3,4,1,2,1,3,2,1,21,4,2,1, , , , ,6,2,3,3,2,4,6,2,2, ,1, , , ,S,3,28,2,1, , , , ,1,2,1,1,1,1,1,1,0,2,3,1,2,2,1,2,2,1,1,3.38235294117647,1.18108432231041
203342,2,42916,1,1,2, ,2,1,1,1, ,1,1,1,2,1,2,1,2,1,2,2,3,2,4,1,2,1,1,2,1,2,2,2,1,2,2,2,2, ,1,1,2,1,1,2,2,1,4,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,3,1,2,55,5,2,1,5, , , ,1,1,1,1, ,3,8,6,5, ,2, , , ,S,4,6,4,1,5, , , ,1,1,4,4,5,5,1,3,1,1,2,1,3,3,5,2,3,0,1,4,1.39676058986274
203343,2,42916,1,1,2, ,1,1,2,1, ,1,1,1,1,1,2,1,2,2,3,3,2,2,3,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2, ,2,3,2,1,2,2,1,1,1,3,2,2,2,3,3,2,1,3,3,2,38,8,2,1, , , , ,1,2,1,4,2,4,7,2,2, ,2, , , ,U,4,41,4,1, , , , ,1,1,1,1,1,1,1,2,0,2,9,3,3,3,3,3,2,0,1,2.76470588235294,.965408054758071
203346,2,42916,1,1,1, ,2,1,1,3, ,1,1,1,2,2,2,1,3,3,4,4,4,2,3,2,1,1,1,1,1,2,2,2,1,2,2,2,9, ,9,1,1,2,2,2,2,1,9,9,9,1,1,2,2,2,2,1,2,2,3,2,3,3,3,1,3,2,2,68,5,9,9, , , , ,1,2,3,1, ,1,5,5,3, ,1, , , ,S,4,4,3,9, , , , ,1,1,9,9,9,9,1,4,2,1,1,1,2,2,6,2,3,1,1,1.97058823529412,.688109996476498
203348,2,50216,1,1,1, ,1,1,1,2, ,1,2,2,1,2,2,2,1,1,2, ,3,1,5,2,2,2,2,2, ,2,2,2,1,2,2,2,2, ,2,2,2,2,2,1, ,1,2,3,1,1,2, , , , ,2,1,1,4,4,2,2,3,2,3,2,1,56,6,2,1, , , , ,1,2,3,3,1,3,3,2,2, ,2, , , ,R,3,28,1,1, , , , ,1,1,1,1,1,1,1,3,0,1,3,1,3,3,5,3,2,0,1,1.02941176470588,.359460445920558
203349,2,42916,1,1,1, ,2,1,1,1, ,1,1,1,1,2,1,1,2,2,2,3,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,4,2,1,1,2,1,1,2,1,4,3,2,2,2, , , , ,1,2,3,3,3,3,3,2,1,3,1,2,30,8,2,1, , , , ,1,1,1,1, ,1,8,3,2, ,2, , , ,U,3,48,5,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,0,1,3.20588235294118,1.11946253158117
203360,2,42916,1,1,1, ,1,1,1,2, ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,2,2,3,2,1,1,2,2,1,1,1,4,1,1,2,1,1,2,1,1,1,3,3,2,2,2,1,3,1,3,2,1,37,6,2,1, , , , ,1,1,1,3,2,4,9,4,2, ,1, , , ,U,4,30,1,1, , , , ,1,1,1,1,1,1,1,2,2,2,3,4,2,2,3,3,2,1,1,1.55882352941176,.544325818108274
203365,2,42916,1,1,2, ,2,1,1,2, ,1,1,1,2,2,2,1,3,2,1,3,3,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,1,2,2,1,1,1,2,3,2,2,1,1,2,1,1,2,1,2,3,3,4,3,3,1,3,1,2,20,4,1,2, , , ,1,6,2,2,1, ,1,7,3,3, ,2, , , ,U,4,6,2,2, , , , ,1,1,2,3,3,3,1,1,0,1,1,1,3,3,1,2,3,0,1,5.67647058823529,1.98216760179051
203381,2,43016,1,1,2, ,2,1,1,2, ,1,1,1,1,1,1,1,2,2,2,4,2,2,3,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,4,1,2,1,1,2,2,1,2,1,3,3,2,1,3,1,2,1,3,1,2,35,4,2,2, , , , ,2,2,1,3,2,3,6,3,2, ,2, , , ,U,2,39,4,2, , , , ,1,1,2,2,2,2,1,1,1,2,3,3,3,3,3,2,2,0,1,5.76470588235294,2.01297849715513
203386,2,50216,2,1,2, ,2,1,1,2, ,1,1,1,2,1,1,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2, ,3,2,2,2, , , , ,2,4,2,2,2,2,3,3,1,3,3,1,76,2,1,1, , , ,3,1,2,3,2, ,4,2,4,3, ,2, , , ,U,2,55,5,1, , , , ,1,1,1,3,4,3,1,5,1,2,5,2,3,3,6,1,3,0,1,3.94117647058824,1.376219992953
203388,2,43016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,2,1,1,2,3,2,3,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,3,2,2,1,3,3,1,40,7,2,1, , , , ,1,1,1,2, ,4,8,3,2, ,2, , , ,S,2,26,3,1, , , , ,1,1,1,1,1,1,1,2,1,2,5,4,3,3,3,3,2,0,1,2.29411764705882,.801083279480102
203393,2,43016,1,1,1, ,3,1,2,5, ,1,2,1,2,2,2,1,1,1,1, ,3,2,2,3,2,2,2,2, ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2, ,1,5,3,3,1,2, , , , ,1,2,2,2,3,2,2,3,1,3,2,1,39,3,2,1, , , , ,6,1,3,3,1,3,3,1, , ,2, ,FINGER PRINT READING ON PASSWORD NUMBER, ,S,1,42,3,1, , , , ,1,1,1,1,1,1,1,2,0,1,3,2,3,3,3,1,1,0,1,5.52941176470588,1.93081610951614
203395,2,50316,1,1,2, ,1,1,1,1, ,1,1,1,2,1,1,1,4,3,3,4,4,4,4,3,1,2,1,2,2,2,2,1,2,1,2,2,2,3,1,2,1,2,1,1,1,1,4,3,3,2,1,2,2,2,1,1,2,1,2,3,3,1,1,1,2,1,2,53,8,2,1, , , , ,1,2,1,3,2,4,9,2,2, ,2, , , ,U,1,36,2,1, , , , ,1,1,1,1,1,1,1,3,0,2,3,2,3,3,4,3,2,0,1,2.52941176470588,.883245667119086
203396,2,43016,1,1,1, ,1,1,1,2, ,1,1,2,2,2,2,1,1,2,1,3,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2, ,1,1,1,1,2,2,1,1,1,3,3,2,1,3,2,2,3,3,1,1,20,3,2,1, , , , ,6,2,2,3,2,4,6,3,3, ,1, , , ,S,3,12,2,1, , , , ,1,1,1,1,1,1,1,1,0,2,3,2,2,2,1,1,3,1,1,3.61764705882353,1.26324670994939
203398,2,43016,1,1,1, ,1,1,2,3, ,2,2,2,2,2,2,1,4,4,4, ,4,4,4,2,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2, , , , , , ,2, , , , ,2,1,1,3,4,2,1,2,1,2,2,1,55,4,2,1, , , , ,6,2,1,3,8,3,2,1, , ,1, , , ,U,4,8,2,1, , , , ,1,2,1,1,1,1,1,3,0,9,3,1,2,2,5,2,1,1,1,1.44117647058824,.503244624288782
203400,2,43016,1,1,1, ,2,1,1,2, ,1,1,2,2,1,2,1,4,4,4,4,4,4,4,3,1,2,2,1,1,2,2,1,2,2,1,2,2,4,2,2,2,2,2,1,2,1,4,3,1,2,2, , , , ,1,2,2,2,1,1,1,3,1,3,3,1,60,6,1,7, , , ,1,1,1,3,1, ,2,2,5,3, ,2, , , ,S,3,13,3,7, , , , ,1,1,5,3,3,3,1,3,2,1,1,2,3,3,5,3,3,0,1,1.05882352941176,.369730744375431
203415,2,43016,1,1,1, ,2,1,1,1, ,1,1,1,1,2,1,1,4,2,1,4,4,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2, ,9,1,1,2,1,1,2,1,1,3,2,2,1,2,1,1,1,3,3,3,2,2,3,1,3,1,2,2,1,48,3,2,1, , , , ,1,1,1,1, ,1,3,6,2, ,2, , , ,S,2,18,2,1, , , , ,1,1,1,1,1,1,1,2,4,1,1,1,3,3,4,1,2,0,1,3.64705882352941,1.27351700840426
203419,2,43016,1,1,2, ,2,1,1,1, ,1,1,1,1,1,1,1,2,2,2,3,3,2,3,2,1,1,2,2,2,2,2,1,1,1,2,1,2,3,2,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,1,2,1,2,3,2,1,1,1,3,1,1,30,8,2,3, , , , ,6,2,2,2, ,4,3,1, , ,2, , , ,U,2,27,5,3, , , , ,1,1,3,4,5,4,1,1,0,2,5,4,3,3,2,3,1,0,1,2.26470588235294,.790812981025228
203422,2,50316,1,1,2, ,2,1,1,2, ,8,1,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2, , , , , ,1,2,2,1,1,2,1,1,1,1,1,3,3,3,3,3,2,26,2,1,1, , , ,1,6,2,3,4,1,4,4,7,6, ,2, , , ,S,4,6,5,1, , , , ,1,2,1,3,3,3,1,1,1,1,9,2,3,3,2,1,3,0,1,5.91176470588235,2.06432998942949
203425,2,43016,1,1,2, ,1,1,1,1, ,1,1,1,2,1,1,2,2,1,2,3,3,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,4,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,3,2,3,1,1,27,6,2,1, , , , ,1,2,1,3,1,2,7,2,2, ,2, , , ,S,3,12,2,1, , , , ,1,1,1,1,1,1,1,1,0,1,3,3,3,3,2,3,2,0,1,1.64705882352941,.575136713472894
203427,2,43016,1,1,1, ,2,2,2, , ,2, , , , , , ,4,3, , ,4,5,4,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,4,4,4,3,3,2,3,3,2,63,3,2,1, , , , ,1,2,3,4,1,2,2,2,2, ,1, , , ,S,1,42,2,1, , , , ,0,2,1,1,1,1,1,4,0,1,9, ,2,2,5,1,2,1,1,3.08823529411765,1.07838133776168
203429,2,43016,1,1,1, ,1,1,1,2, ,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,3,1,2,2, , , , ,2,2,1,3,2,2,1,1,1,3,1,1,31,5,2,1, , , , ,6,2,1,1, ,2,3,1, , ,2, , , ,U,2,29,4,1, , , , ,1,1,1,1,1,1,1,1,0,1,1,2,3,3,2,2,1,0,1,4.85294117647059,1.69459924505406
203438,2,43016,1,1,2, ,2,2,2, , ,2, , , , , , ,2,2, , ,4,3,4,2,1,1,1, , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,3,3,3,3,3,3,3,3,1,62,3,2,1, , , , ,3,2,1,2, ,3,6,1, , ,2, , , ,S,2,29,1,1, , , , ,0,2,1,1,1,1,1,4,0,2,4, ,3,3,5,1,1,0,1,3.08823529411765,1.07838133776168
203446,2,43016,1,1,2, ,1,1,1,3, ,8,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2, , , , , ,2, , , , ,2,2,1,2,1,1,1,2,3,1,3,1,26,5,1,5, , , ,1,6,1,1,1, ,2,4,1, , ,1,GIRLFRIEND MEMORIZE IT, , ,R,4,32,1,4, , , ,SPANISH AND NATIVE AMERICAN,1,2,5,3,3,3,1,1,0,1,1,3,2,2,2,2,1,1,1,3.44117647058824,1.20162491922015
203448,2,43016,1,1,1, ,2,1,1,2, ,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,3,1,2,1,2,1,1,1,1,3,3,3,2,3,3,3,2,3,2,1,22,5,1,7, , , ,1,2,2,2,3,2,3,3,2,2, ,2, , , ,R,4,8,1,7, , , , ,1,1,5,3,3,3,1,1,0,2,3,2,3,3,1,2,2,0,1,4.67647058823529,1.63297745432482
203453,2,43016,1,1,2, ,1,1,1,2, ,1,2,1,2,2,2,2,1,1,2, ,4,1,1,8,2,2,2,2, ,2,2,2,1,2,1,2,2,9,1,1,2,1,2,2, ,1,1,3,2,2,1,2,2, ,2,8,8,8,8,8,8,3,3,3,3,3,2,51,4,2,1, , , , ,3,2,1,3,8,4,4,1, , ,2, , , ,S,2,55,2,1, , , , ,1,1,1,1,1,1,1,2,0,9,3,2,3,3,4,2,1,0,1,3.58823529411765,1.25297641149452
203458,2,43016,1,1,2, ,1,1,1,1, ,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,4,3,2,2,1,2,2,1,1,1,2,2,3,2,2,1,2,2,3,1,1,38,6,2,1, , , , ,1,1,1,3,2,4,5,4,2, ,1, , , ,S,3,12,3,1, , , , ,1,1,1,1,1,1,1,2,2,2,3,3,2,2,3,3,2,1,1,1.88235294117647,.657299101111878
203461,2,43016,1,1,2, ,1,1,1,2, ,1,1,1,2,8,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,3,1,1,2,2,2,1,2,1,1,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,3,3,1,69,8,2,1, , , , ,1,2,2,2, ,4,8,2,2, ,1, , , ,U,3,11,5,1, , , , ,1,1,1,1,1,1,1,4,0,2,5,4,2,2,6,3,2,1,1,1.5,.523785221198528
203470,2,43016,1,1,2, ,3,1,1,2, ,1,1,1,2,2,1,1,3,1,3,3,3,3,3,3,2,2,1,2,2,2,2,1,1,2,2,2,2,1,8,1,2,2,1,2,2,2, ,3,2,2,1,1,2,1,1,1,2,2,2,4,3,2,2,2,3,2,2,63,8,2,1, , , , ,1,2,1,3,2,5,8,3,3, ,2, , , ,U,2,26,3,1, , , , ,1,1,1,1,1,1,1,4,0,2,3,2,3,3,5,3,3,0,1,1.35294117647059,.472433728924162
203471,2,43016,1,1,1, ,2,1,9,5, ,8,9,3,2,2,2,2,9,8,9, ,4,5,5,1,2,9,9,9, ,9,9,1,1,9,2,9,1,6,1,2,2,2,1,2, , , , , , ,9, , , , ,9,1,4,4,4,9,3,1,3,3,9,1,47,8,2,1, , , , ,1,1,9,9,9,9,4,7,6, ,2,WRITE EM DOWN AND PUT EM IN MY SAFE, , ,U,3,5,2,1, , , , ,1,2,1,1,1,1,1,2,1,9,9,3,3,3,4,3,3,0,1,1.55882352941176,.544325818108274
203472,2,43016,1,1,2, ,1,1,1,2, ,1,1,1,2,1,2,2,2,2,1,3,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2, ,1,1,1,1,2,2,1,1,1,2,2,3,3,2,1,2,1,2,1,2,62,4,9,9, , , , ,1,2,1,1, ,1,8,2,2, ,1, , , ,R,4,4,1,9, , , , ,1,1,9,9,9,9,1,4,0,1,1,2,2,2,5,2,2,1,1,1.5,.523785221198528
203473,2,43016,1,1,1, ,1,1,1,2, ,1,2,2,2,1,2,1,3,3,3, ,4,3,4,2,1,1,2,2, ,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1, ,1,4,1,1,2,1,2,2, ,2,1,3,3,4,3,3,3,3,2,3,3,1,53,4,2,1, , , , ,3,1,3,3,2,8,3,2,1, ,2, , , ,S,1,42,3,1, , , , ,1,1,1,1,1,1,1,3,1,2,3,2,3,3,4,2,1,0,1,4.17647058823529,1.45838238059198
203476,2,43016,1,1,1, ,1,1,1,2, ,1,2,1,1,2,2,2,2,2,2, ,4,3,3,2,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2, ,1,2,2,1,2,2, , , , ,2,2,2,3,3,3,3,3,2,3,3,1,61,3,2,1, , , , ,5,1,3,1, ,2,6,2,1, ,2, , , ,R,1,42,2,1, , , , ,1,1,1,1,1,1,1,3,1,1,1,1,3,3,5,1,1,0,1,3.73529411764706,1.30432790376888
203478,2,43016,1,1,1, ,1,1,1,3, ,1,1,1,1,2,1,1,2,2,3,2,3,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2, ,2,1,2,2, , , , ,2,2,1,3,3,3,3,2,1,2,3,2,26,6,2,1, , , , ,6,2,1,3,1,3,3,2,2, ,2, , , ,U,3,51,4,1, , , , ,1,1,1,1,1,1,1,1,0,1,3,3,3,3,2,3,2,0,1,2.88235294117647,1.00648924857756
203482,2,43016,1,1,1, ,2,1,1,2, ,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2,1,1,4,1,1,1,2, , , , ,1,1,1,2,2,3,3,3,3,2,3,1,31,4,2,2, , , , ,2,2,1,2, ,3,8,2,2, ,2, , , ,S,3,28,2,2, , , , ,1,1,2,2,2,2,1,1,0,2,4,1,3,3,2,2,2,0,1,5.11764705882353,1.78703193114792
203485,2,43016,1,1,2, ,2,1,1,2, ,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,4,1,1,2,1,1,2,2,1,3,4,3,2,1,1,1,1,1,2,2,2,3,2,2,3,3,2,3,2,2,30,8,2,1, , , , ,1,1,1,1, ,1,9,4,2, ,2, , , ,S,3,45,2,1, , , , ,1,1,1,1,1,1,1,1,2,1,1,4,3,3,2,3,2,0,1,2.44117647058824,.852434771754467
203487,2,50316,1,1,2, ,2,1,1,2, ,1,1,1,1,2,1,2,2,2,2,3,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2, ,1,1,2,1,2,2,1,2,2,3,3,1,1,2,3,3,2,3,3,2,22,5,2,1, , , , ,2,2,1,2, ,4,3,2,2, ,2, , , ,S,1,42,2,1, , , , ,1,1,1,1,1,1,1,1,0,2,5,4,3,3,1,2,2,0,1,5.17647058823529,1.80757252805767
203492,2,50216,1,1,1, ,2,1,1,2, ,1,1,2,2,2,2,1,2,1,1,3,3,2,4,2,1,2,2,2,2,2,1,2,1,2,2,2,2, ,1,1,1,1,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,1,2,1,2,3,3,1,3,3,2,51,4,2,2, , , , ,6,2,3,3,2,1,1,4,4, ,1, , , ,U,3,48,5,2, , , , ,1,1,2,2,2,2,1,2,0,2,3,1,2,2,4,2,3,1,1,5.55882352941176,1.94108640797102
203496,2,43016,1,1,2, ,1,1,8,2, ,1,2,1,2,2,1,2,1,1,1, ,1,1,1,1,2,2,1,2, ,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2, ,1,1,3,1,2,1,2,2, ,1,1,3,3,1,1,2,1,3,2,3,2,1,26,4,1,7, , , ,1,6,2,1,2, ,3,5,3,3, ,2, , , ,U,3,48,5,7, , , , ,1,1,5,3,3,3,1,1,0,2,4,2,3,3,2,2,3,0,1,5.41176470588235,1.88973491569665
203500,2,43016,1,1,1, ,2,1,2,1, ,1,2,1,1,2,2,1,2,1,4, ,4,2,5,2,2,1,2,2, ,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2, ,1,2,2,1,2,2, , , , ,1,2,2,4,4,2,1,1,1,3,1,1,55,8,2,1, , , , ,1,1,1,2, ,2,9,4,2, ,1, , , ,S,1,25,3,1, , , , ,1,1,1,1,1,1,1,3,2,2,4,1,2,2,5,3,2,1,1,1.29411764705882,.451893132014416
203505,2,50116,2,1,2, ,2,2,1,5, ,8,2,2,2,2,2,2,2,2,4, ,4,2,3,3,2,2,2,2, ,2,2,2,2,2,2,2,2, ,8,2,2,2,2,2, , , , , , ,1,2,2, ,2,8,2,3,2,4,2,3,3,2,3,3,2,40,3,1,7, , , ,3,1,1,1,8,2,2,2,4,2, ,2, , , ,R,2,17,1,7, , , , ,1,2,5,3,4,3,1,2,2,2,9,0,3,3,3,1,2,0,1,3.76470588235294,1.31459820222376
203509,2,43016,1,1,1, ,1,1,1,1, ,1,1,1,2,1,1,1,2,1,2,2,2,1,2,3,2,1,1,2,2,2,2,1,2,2,1,1,2,5,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,41,6,2,1, , , , ,1,1,1,3,2,3,9,5,2, ,2, , , ,S,2,17,4,1, , , , ,1,1,1,1,1,1,1,2,3,2,3,3,3,3,3,3,2,0,1,2.47058823529412,.86270507020934
